CaseID,Activity,Resource,completeTimestamp
4508055869_00060,Record Goods Receipt,user_188,6781
4508055869_00070,Create Purchase Requisition Item,batch_08,6504
4508055869_00070,Create Purchase Order Item,user_079,6514
4508055869_00070,Record Goods Receipt,user_188,7696
4508055869_00080,Create Purchase Requisition Item,batch_08,6504
4508055869_00080,Create Purchase Order Item,user_079,6514
4508055869_00080,Record Goods Receipt,user_188,7717
4508055870_00040,Create Purchase Order Item,user_079,6514
4508055870_00040,Record Goods Receipt,user_188,6899
4508055870_00050,Create Purchase Requisition Item,batch_08,6504
4508055870_00050,Create Purchase Order Item,user_079,6514
4508055870_00050,Change Quantity,user_187,6733
4508055870_00050,Record Goods Receipt,user_188,6733
4508055870_00060,Create Purchase Requisition Item,batch_08,6504
4508055870_00060,Create Purchase Order Item,user_079,6514
4508055870_00060,Record Goods Receipt,user_188,7190
4508055870_00070,Create Purchase Requisition Item,batch_08,6504
4508055870_00070,Create Purchase Order Item,user_079,6514
4508055870_00070,Record Goods Receipt,user_188,7190
4508056009_00240,Create Purchase Order Item,user_142,6518
4508056009_00240,Vendor creates invoice,NONE,6792
4508056009_00240,Record Goods Receipt,user_080,6849
4508056009_00260,Create Purchase Order Item,user_142,6518
4508056009_00260,Vendor creates invoice,NONE,6864
4508056009_00260,Record Goods Receipt,user_080,6875
4508056009_00270,Create Purchase Order Item,user_142,6518
4508056009_00270,Vendor creates invoice,NONE,6864
4508056009_00270,Record Goods Receipt,user_080,6875
4508056009_00280,Create Purchase Order Item,user_142,6518
4508056009_00280,Vendor creates invoice,NONE,6792
4508056009_00280,Record Goods Receipt,user_080,6849
4508056009_00290,Create Purchase Order Item,user_142,6518
4508056009_00290,Vendor creates invoice,NONE,6864
4508056009_00290,Record Goods Receipt,user_080,6875
4508056009_00300,Create Purchase Order Item,user_142,6518
4508056009_00300,Vendor creates invoice,NONE,6768
4508056009_00300,Record Goods Receipt,user_080,6777
4508056009_00310,Create Purchase Order Item,user_142,6518
4508056009_00310,Vendor creates invoice,NONE,6792
4508056009_00310,Record Goods Receipt,user_080,6849
4508056009_00320,Create Purchase Order Item,user_142,6518
4508056009_00320,Vendor creates invoice,NONE,6744
4508056009_00320,Record Goods Receipt,user_080,6755
4508056009_00330,Create Purchase Order Item,user_142,6518
4508056009_00330,Vendor creates invoice,NONE,6744
4508056009_00330,Record Goods Receipt,user_080,6755
4508056009_00340,Create Purchase Order Item,user_142,6518
4508056009_00340,Vendor creates invoice,NONE,6864
4508056009_00340,Record Goods Receipt,user_080,6875
4508056009_00350,Create Purchase Order Item,user_142,6518
4508056009_00350,Vendor creates invoice,NONE,6864
4508056009_00350,Record Goods Receipt,user_080,6875
4508056009_00360,Create Purchase Order Item,user_142,6518
4508056009_00360,Vendor creates invoice,NONE,6864
4508056009_00360,Record Goods Receipt,user_080,6875
4508056009_00370,Create Purchase Order Item,user_142,6518
4508056009_00370,Vendor creates invoice,NONE,6768
4508056009_00370,Record Goods Receipt,user_080,6777
4508056009_00380,Create Purchase Order Item,user_142,6518
4508056009_00380,Vendor creates invoice,NONE,6792
4508056009_00380,Record Goods Receipt,user_080,6849
4508056095_00010,Create Purchase Order Item,user_288,6519
4508056095_00010,Vendor creates invoice,NONE,7296
4508056095_00010,Record Goods Receipt,user_385,8531
4508056101_00010,Create Purchase Requisition Item,user_421,6504
4508056101_00010,Create Purchase Order Item,user_102,6519
4508056101_00010,Vendor creates invoice,NONE,7104
4508056101_00010,Record Goods Receipt,user_186,7185
4508056112_00010,Create Purchase Order Item,user_072,6520
4508056112_00010,Record Goods Receipt,batch_06,6586
4508056112_00020,Create Purchase Order Item,user_072,6520
4508056112_00020,Record Goods Receipt,batch_06,6586
4508056112_00030,Create Purchase Order Item,user_072,6520
4508056112_00030,Record Goods Receipt,batch_06,6586
4508056112_00040,Create Purchase Order Item,user_072,6520
4508056112_00040,Record Goods Receipt,batch_06,6586
4508056159_00020,Create Purchase Requisition Item,user_451,6528
4508056159_00020,Create Purchase Order Item,user_038,6535
4508056159_00020,Record Goods Receipt,user_029,6569
4508056184_00010,Create Purchase Requisition Item,user_382,6504
4508056184_00010,Create Purchase Order Item,user_222,6536
4508056184_00010,Vendor creates invoice,NONE,6624
4508056184_00010,Record Goods Receipt,user_222,6682
4508056216_00030,Create Purchase Order Item,batch_02,6538
4508056216_00030,Record Goods Receipt,user_144,6728
4508056235_00020,Create Purchase Order Item,user_142,6538
4508056235_00020,Vendor creates invoice,NONE,6744
4508056235_00020,Record Goods Receipt,user_080,6755
4508056239_00010,Create Purchase Requisition Item,user_124,6528
4508056239_00010,Create Purchase Order Item,user_142,6538
4508056239_00010,Vendor creates invoice,NONE,7272
4508056239_00010,Record Goods Receipt,user_126,7381
4508056270_00010,Create Purchase Order Item,user_072,6539
4508056270_00010,Record Goods Receipt,batch_06,6899
4508056289_00010,Create Purchase Requisition Item,user_091,6528
4508056289_00010,Create Purchase Order Item,user_091,6540
4508056289_00010,Vendor creates invoice,NONE,7056
4508056289_00010,Record Goods Receipt,user_031,7097
4508056290_00010,Create Purchase Requisition Item,user_091,6528
4508056290_00010,Create Purchase Order Item,user_091,6540
4508056290_00010,Vendor creates invoice,NONE,6960
4508056290_00010,Record Goods Receipt,user_031,7071
4508056291_00010,Create Purchase Requisition Item,user_091,6528
4508056291_00010,Create Purchase Order Item,user_091,6540
4508056291_00010,Vendor creates invoice,NONE,7104
4508056291_00010,Record Goods Receipt,user_031,7191
4508056297_00010,Create Purchase Requisition Item,user_464,6528
4508056297_00010,Create Purchase Order Item,user_178,6541
4508056297_00010,Vendor creates invoice,NONE,7104
4508056297_00010,Record Goods Receipt,user_094,7188
4508056308_00010,Create Purchase Order Item,user_079,6541
4508056308_00010,Record Goods Receipt,user_188,6709
4508056308_00020,Create Purchase Order Item,user_079,6541
4508056308_00020,Record Goods Receipt,user_188,6709
4508056326_00010,Create Purchase Requisition Item,user_440,6528
4508056326_00010,Create Purchase Order Item,user_286,6542
4508056326_00010,Record Goods Receipt,batch_06,6901
4508056329_00010,Create Purchase Order Item,user_286,6543
4508056329_00010,Vendor creates invoice,NONE,6792
4508056329_00010,Record Goods Receipt,batch_06,6851
4508056329_00030,Create Purchase Order Item,user_286,6543
4508056329_00030,Vendor creates invoice,NONE,6792
4508056329_00030,Record Goods Receipt,batch_06,6851
4508056329_00040,Create Purchase Order Item,user_286,6543
4508056329_00040,Vendor creates invoice,NONE,6792
4508056329_00040,Record Goods Receipt,batch_06,6851
4508056329_00050,Create Purchase Order Item,user_286,6543
4508056329_00050,Vendor creates invoice,NONE,6792
4508056329_00050,Record Goods Receipt,batch_06,6851
4508056329_00060,Create Purchase Requisition Item,user_440,6480
4508056329_00060,Create Purchase Order Item,user_286,6543
4508056329_00060,Vendor creates invoice,NONE,6600
4508056329_00060,Record Goods Receipt,batch_06,6611
4508056329_00070,Create Purchase Order Item,user_286,6543
4508056329_00070,Vendor creates invoice,NONE,6792
4508056329_00070,Record Goods Receipt,batch_06,6851
4508056331_00010,Create Purchase Requisition Item,batch_08,6528
4508056331_00010,Create Purchase Order Item,user_286,6543
4508056331_00010,Vendor creates invoice,NONE,7200
4508056331_00010,Record Goods Receipt,batch_06,7215
4508056335_00010,Create Purchase Order Item,user_138,6543
4508056335_00010,Record Goods Receipt,user_138,6543
4508056385_00010,Create Purchase Order Item,user_387,6559
4508056385_00010,Vendor creates invoice,NONE,6936
4508056385_00010,Record Goods Receipt,user_123,6944
4508056385_00020,Create Purchase Order Item,user_387,6559
4508056385_00020,Vendor creates invoice,NONE,7416
4508056385_00020,Record Goods Receipt,user_123,7423
4508056389_00020,Create Purchase Requisition Item,user_451,6552
4508056389_00020,Create Purchase Order Item,user_038,6560
4508056389_00020,Vendor creates invoice,NONE,6600
4508056389_00020,Record Goods Receipt,user_029,6610
4508056389_00070,Create Purchase Requisition Item,user_451,6552
4508056389_00070,Create Purchase Order Item,user_038,6560
4508056389_00070,Vendor creates invoice,NONE,6600
4508056389_00070,Record Goods Receipt,user_029,6610
4508056389_00180,Create Purchase Requisition Item,user_453,6552
4508056389_00180,Create Purchase Order Item,user_038,6560
4508056389_00180,Vendor creates invoice,NONE,6600
4508056389_00180,Record Goods Receipt,user_029,6690
4508056389_00190,Create Purchase Requisition Item,user_451,6552
4508056389_00190,Create Purchase Order Item,user_038,6560
4508056389_00190,Vendor creates invoice,NONE,6600
4508056389_00190,Record Goods Receipt,user_029,6610
4508056389_00200,Create Purchase Requisition Item,user_453,6552
4508056389_00200,Create Purchase Order Item,user_038,6560
4508056389_00200,Vendor creates invoice,NONE,6600
4508056389_00200,Record Goods Receipt,user_029,6610
4508056389_00220,Create Purchase Requisition Item,user_453,6552
4508056389_00220,Create Purchase Order Item,user_038,6560
4508056389_00220,Vendor creates invoice,NONE,6600
4508056389_00220,Record Goods Receipt,user_029,6610
4508056389_00230,Create Purchase Requisition Item,user_451,6552
4508056389_00230,Create Purchase Order Item,user_038,6560
4508056389_00230,Vendor creates invoice,NONE,6600
4508056389_00230,Record Goods Receipt,user_029,6690
4508056389_00250,Create Purchase Requisition Item,user_453,6552
4508056389_00250,Create Purchase Order Item,user_038,6560
4508056389_00250,Vendor creates invoice,NONE,6600
4508056389_00250,Record Goods Receipt,user_029,6610
4508056389_00260,Create Purchase Requisition Item,user_451,6552
4508056389_00260,Create Purchase Order Item,user_038,6560
4508056389_00260,Change Price,user_036,6562
4508056389_00260,Vendor creates invoice,NONE,6600
4508056389_00260,Record Goods Receipt,user_029,6610
4508056396_00010,Create Purchase Order Item,user_138,6560
4508056396_00010,Record Goods Receipt,user_138,6560
4508056397_00020,Create Purchase Requisition Item,user_453,6552
4508056397_00020,Create Purchase Order Item,user_038,6560
4508056397_00020,Vendor creates invoice,NONE,6576
4508056397_00020,Record Goods Receipt,user_029,6593
4508056397_00030,Create Purchase Requisition Item,user_453,6552
4508056397_00030,Create Purchase Order Item,user_038,6560
4508056397_00030,Vendor creates invoice,NONE,6576
4508056397_00030,Record Goods Receipt,user_029,6593
4508056438_00010,Create Purchase Order Item,user_138,6561
4508056438_00010,Record Goods Receipt,user_138,6561
4508056438_00020,Create Purchase Order Item,user_138,6561
4508056438_00020,Record Goods Receipt,user_138,6561
4508056438_00030,Create Purchase Order Item,user_138,6561
4508056438_00030,Record Goods Receipt,user_138,6561
4508056438_00040,Create Purchase Order Item,user_138,6561
4508056438_00040,Record Goods Receipt,user_138,6561
4508056457_00060,Create Purchase Requisition Item,user_374,6552
4508056457_00060,Create Purchase Order Item,user_045,6561
4508056457_00060,Vendor creates invoice,NONE,6600
4508056457_00060,Record Goods Receipt,user_047,6612
4508056459_00020,Create Purchase Order Item,user_092,6561
4508056459_00020,Vendor creates invoice,NONE,6792
4508056459_00020,Record Goods Receipt,user_061,6852
4508056539_00020,Create Purchase Order Item,batch_02,6564
4508056539_00020,Record Goods Receipt,user_144,6728
4508056602_00010,Create Purchase Requisition Item,user_154,6552
4508056602_00010,Create Purchase Order Item,user_079,6566
4508056602_00010,Record Goods Receipt,user_188,6709
4508056650_00070,Create Purchase Order Item,user_079,6568
4508056650_00070,Record Goods Receipt,user_188,7047
4508056659_00010,Create Purchase Order Item,user_043,6569
4508056659_00010,Vendor creates invoice,NONE,6720
4508056659_00010,Record Goods Receipt,user_113,6750
4508056746_00030,Create Purchase Order Item,user_172,6584
4508056746_00030,Record Goods Receipt,user_172,6586
4508056747_00060,Create Purchase Order Item,user_164,6584
4508056747_00060,Record Goods Receipt,user_172,6683
4508056749_00010,Create Purchase Requisition Item,batch_16,6576
4508056749_00010,Create Purchase Order Item,user_033,6584
4508056749_00010,Vendor creates invoice,NONE,6960
4508056749_00010,Record Goods Receipt,user_034,7021
4508056753_00010,Create Purchase Order Item,user_164,6584
4508056753_00010,Vendor creates invoice,NONE,6624
4508056753_00010,Record Goods Receipt,batch_12,7016
4508056753_00020,Create Purchase Order Item,user_164,6584
4508056753_00020,Vendor creates invoice,NONE,6624
4508056753_00020,Change Quantity,user_164,7016
4508056753_00020,Record Goods Receipt,batch_12,7016
4508056754_00070,Create Purchase Order Item,user_172,6584
4508056754_00070,Record Goods Receipt,user_172,6586
4508056759_00110,Create Purchase Order Item,user_172,6585
4508056759_00110,Record Goods Receipt,user_172,6586
4508056760_00110,Create Purchase Order Item,user_172,6585
4508056760_00110,Record Goods Receipt,user_172,6586
4508056776_00010,Create Purchase Order Item,user_164,6585
4508056776_00010,Vendor creates invoice,NONE,6624
4508056776_00010,Record Goods Receipt,batch_12,6711
4508056776_00020,Create Purchase Order Item,user_164,6585
4508056776_00020,Vendor creates invoice,NONE,6624
4508056776_00020,Record Goods Receipt,batch_12,6711
4508056781_00010,Create Purchase Order Item,batch_02,6586
4508056781_00010,Record Goods Receipt,user_144,6729
4508056799_00070,Create Purchase Order Item,user_142,6587
4508056799_00070,Vendor creates invoice,NONE,6912
4508056799_00070,Record Goods Receipt,user_080,6920
4508056826_00030,Create Purchase Order Item,user_079,6587
4508056826_00030,Record Goods Receipt,user_188,6781
4508056826_00040,Create Purchase Order Item,user_079,6587
4508056826_00040,Change Price,user_039,6783
4508056826_00040,Record Goods Receipt,user_188,7047
4508056829_00010,Create Purchase Requisition Item,batch_08,6576
4508056829_00010,Create Purchase Order Item,user_286,6588
4508056829_00010,Vendor creates invoice,NONE,7224
4508056829_00010,Change Quantity,user_286,7257
4508056829_00010,Record Goods Receipt,batch_06,7283
4508056829_00020,Create Purchase Requisition Item,batch_08,6576
4508056829_00020,Create Purchase Order Item,user_286,6588
4508056829_00020,Record Goods Receipt,batch_06,7089
4508056829_00030,Create Purchase Requisition Item,batch_08,6528
4508056829_00030,Create Purchase Order Item,user_286,6588
4508056829_00030,Vendor creates invoice,NONE,7032
4508056829_00030,Record Goods Receipt,batch_06,7088
4508056829_00050,Create Purchase Order Item,user_286,6588
4508056829_00050,Change Quantity,user_286,6760
4508056829_00050,Vendor creates invoice,NONE,6768
4508056829_00050,Record Goods Receipt,batch_06,6873
4508056830_00010,Create Purchase Order Item,user_286,6588
4508056830_00010,Vendor creates invoice,NONE,7368
4508056830_00010,Record Goods Receipt,batch_06,7375
